trans_id,acct_num,trans_category,trans_timestamp,trans_amount,currency,trans_status,entry_timestamp,transaction_location,merchant_id
98983208,494076,Deposit,2024-10-09 21:32:27,3712.59,USD,Pending,2024-10-09 21:32:27,Los Angeles,8264
92990203,763473,Deposit,2024-02-26 21:32:27,2879.83,USD,Completed,2024-02-26 21:32:27,Los Angeles,6629
57838807,258346,Transfer,2024-09-26 21:32:27,79.05,USD,Completed,2024-09-26 21:32:27,Chicago,9949
97525281,304853,Deposit,2023-12-26 21:32:27,835.83,USD,Completed,2023-12-26 21:32:27,Houston,9283
51897752,608310,Deposit,2023-11-29 21:32:27,138.77,USD,Pending,2023-11-29 21:32:27,Phoenix,2448
97064555,660207,Deposit,2023-12-02 21:32:27,1065.92,USD,Pending,2023-12-02 21:32:27,New York,2667
72402484,740521,Transfer,2024-01-30 21:32:27,1436.47,USD,Pending,2024-01-30 21:32:27,Los Angeles,4938
44917048,699089,Withdrawal,2024-07-23 21:32:27,795.25,USD,Pending,2024-07-23 21:32:27,New York,1482
63999832,860254,Transfer,2024-11-11 21:32:27,903.11,USD,Completed,2024-11-11 21:32:27,Houston,9418
45928065,496166,Withdrawal,2024-06-28 21:32:27,120.43,USD,Completed,2024-06-28 21:32:27,Phoenix,5549
18306053,839878,Deposit,2023-12-02 21:32:27,796.6,USD,Completed,2023-12-02 21:32:27,Los Angeles,4420
97729126,546052,Deposit,2024-01-04 21:32:27,2747.1,USD,Failed,2024-01-04 21:32:27,Phoenix,7899
41338704,582792,Transfer,2024-10-18 21:32:27,571.87,USD,Completed,2024-10-18 21:32:27,Phoenix,1371
79177235,656331,Withdrawal,2024-07-31 21:32:27,993.38,USD,Pending,2024-07-31 21:32:27,Phoenix,8613
43394857,225007,Deposit,2024-09-21 21:32:27,1472.36,USD,Pending,2024-09-21 21:32:27,New York,8055
32050981,875631,Withdrawal,2024-06-30 21:32:27,286.94,USD,Completed,2024-06-30 21:32:27,New York,2522
33991145,530047,Deposit,2023-11-17 21:32:27,2458.17,USD,Failed,2023-11-17 21:32:27,New York,2671
50945613,459578,Withdrawal,2024-09-17 21:32:27,945.37,USD,Pending,2024-09-17 21:32:27,Houston,3667
23188161,133597,Deposit,2024-02-18 21:32:27,3448.95,USD,Completed,2024-02-18 21:32:27,Chicago,3254
18394273,150343,Withdrawal,2024-10-22 21:32:27,22.0,USD,Failed,2024-10-22 21:32:27,Phoenix,8715
85212131,325327,Transfer,2023-12-19 21:32:27,1031.19,USD,Pending,2023-12-19 21:32:27,Chicago,9090
57543732,212823,Withdrawal,2024-01-06 21:32:27,709.53,USD,Completed,2024-01-06 21:32:27,New York,4997
20266229,145769,Transfer,2024-04-21 21:32:27,1713.51,USD,Failed,2024-04-21 21:32:27,Houston,7485
16798367,160766,Transfer,2024-09-18 21:32:27,1387.61,USD,Pending,2024-09-18 21:32:27,Phoenix,9311
11197498,922401,Transfer,2024-08-31 21:32:27,1709.16,USD,Pending,2024-08-31 21:32:27,New York,4897
32065378,139632,Deposit,2024-03-17 21:32:27,2947.63,USD,Failed,2024-03-17 21:32:27,New York,2810
65700703,695744,Deposit,2024-01-14 21:32:27,398.81,USD,Pending,2024-01-14 21:32:27,Phoenix,5257
87945102,377428,Deposit,2024-05-28 21:32:27,1188.0,USD,Pending,2024-05-28 21:32:27,Chicago,1976
15103370,482353,Transfer,2023-12-15 21:32:27,151.99,USD,Completed,2023-12-15 21:32:27,Phoenix,4290
75089195,461592,Withdrawal,2024-10-10 21:32:27,48.65,USD,Failed,2024-10-10 21:32:27,New York,6527
32597052,631544,Transfer,2024-05-15 21:32:27,489.0,USD,Completed,2024-05-15 21:32:27,Houston,6227
20597472,187886,Withdrawal,2024-05-16 21:32:27,137.97,USD,Pending,2024-05-16 21:32:27,New York,4161
46240722,253747,Transfer,2024-05-15 21:32:27,672.37,USD,Completed,2024-05-15 21:32:27,New York,1853
38541162,743241,Deposit,2023-12-09 21:32:27,1943.62,USD,Pending,2023-12-09 21:32:27,Phoenix,1519
76307556,983081,Withdrawal,2024-01-02 21:32:27,501.14,USD,Failed,2024-01-02 21:32:27,New York,9265
63628153,314197,Transfer,2024-01-31 21:32:27,223.13,USD,Failed,2024-01-31 21:32:27,Phoenix,9727
80325374,134261,Deposit,2024-06-08 21:32:27,3025.41,USD,Pending,2024-06-08 21:32:27,Chicago,1053
99328268,282465,Withdrawal,2024-07-29 21:32:27,364.77,USD,Pending,2024-07-29 21:32:27,New York,2395
16826118,812443,Deposit,2024-03-03 21:32:27,1233.83,USD,Pending,2024-03-03 21:32:27,Chicago,7290
23275977,520286,Withdrawal,2024-01-21 21:32:27,852.62,USD,Failed,2024-01-21 21:32:27,Phoenix,8896
51580636,593057,Deposit,2024-01-27 21:32:27,2089.41,USD,Failed,2024-01-27 21:32:27,New York,6828
15603419,596888,Withdrawal,2024-02-08 21:32:27,365.86,USD,Pending,2024-02-08 21:32:27,Chicago,2098
69899059,421411,Deposit,2024-06-16 21:32:27,3325.45,USD,Failed,2024-06-16 21:32:27,New York,6035
17228625,779799,Transfer,2024-08-25 21:32:27,1587.83,USD,Completed,2024-08-25 21:32:27,New York,2224
53645619,397351,Deposit,2024-07-12 21:32:27,4804.45,USD,Failed,2024-07-12 21:32:27,New York,3834
57581243,730054,Deposit,2023-11-28 21:32:27,415.74,USD,Failed,2023-11-28 21:32:27,Chicago,5327
91582802,858944,Deposit,2024-07-17 21:32:27,3719.25,USD,Pending,2024-07-17 21:32:27,New York,2113
83933864,569087,Deposit,2024-07-29 21:32:27,4059.53,USD,Pending,2024-07-29 21:32:27,Los Angeles,3583
38158543,252712,Withdrawal,2024-01-25 21:32:27,761.34,USD,Pending,2024-01-25 21:32:27,Chicago,7855
21869184,262508,Transfer,2024-05-07 21:32:27,715.78,USD,Pending,2024-05-07 21:32:27,Los Angeles,3755
84195899,321488,Transfer,2024-04-09 21:32:27,1817.24,USD,Failed,2024-04-09 21:32:27,New York,4605
78990265,653392,Deposit,2024-08-29 21:32:27,721.96,USD,Failed,2024-08-29 21:32:27,Chicago,5022
33974423,967373,Transfer,2023-11-25 21:32:27,1918.68,USD,Pending,2023-11-25 21:32:27,Chicago,8235
39293421,387630,Withdrawal,2024-09-19 21:32:27,996.99,USD,Completed,2024-09-19 21:32:27,Houston,2645
69790323,445052,Transfer,2024-02-11 21:32:27,954.2,USD,Failed,2024-02-11 21:32:27,Chicago,4605
19507592,231662,Transfer,2024-02-04 21:32:27,1585.18,USD,Pending,2024-02-04 21:32:27,Houston,9631
25205985,872135,Deposit,2024-07-23 21:32:27,1250.27,USD,Completed,2024-07-23 21:32:27,Los Angeles,7200
73829649,862714,Transfer,2024-10-07 21:32:27,1233.74,USD,Pending,2024-10-07 21:32:27,Chicago,5626
22818776,798694,Transfer,2024-03-25 21:32:27,952.78,USD,Failed,2024-03-25 21:32:27,Chicago,3173
62345879,858172,Withdrawal,2024-02-17 21:32:27,797.96,USD,Completed,2024-02-17 21:32:27,Chicago,8716
37028533,390358,Transfer,2024-01-22 21:32:27,526.31,USD,Pending,2024-01-22 21:32:27,Houston,5254
46797205,473859,Deposit,2024-01-23 21:32:27,1044.04,USD,Failed,2024-01-23 21:32:27,Houston,6503
93687447,282028,Deposit,2024-03-24 21:32:27,3806.11,USD,Failed,2024-03-24 21:32:27,Los Angeles,2546
58056906,214134,Deposit,2024-04-04 21:32:27,2395.12,USD,Failed,2024-04-04 21:32:27,Chicago,2196
77712613,548067,Transfer,2024-03-22 21:32:27,1858.71,USD,Completed,2024-03-22 21:32:27,Los Angeles,1107
62008951,863698,Transfer,2024-09-01 21:32:27,632.06,USD,Pending,2024-09-01 21:32:27,Chicago,1918
73013421,395074,Deposit,2024-06-16 21:32:27,3457.5,USD,Completed,2024-06-16 21:32:27,Phoenix,2953
82704184,530778,Withdrawal,2024-05-13 21:32:27,225.65,USD,Pending,2024-05-13 21:32:27,Houston,5104
71858114,183872,Deposit,2024-08-06 21:32:27,476.73,USD,Failed,2024-08-06 21:32:27,Phoenix,4132
65214551,437186,Deposit,2024-09-16 21:32:27,2254.88,USD,Completed,2024-09-16 21:32:27,Los Angeles,4221
10203333,303088,Withdrawal,2024-07-29 21:32:27,153.61,USD,Completed,2024-07-29 21:32:27,Houston,9806
74471319,792420,Withdrawal,2023-11-30 21:32:27,870.11,USD,Completed,2023-11-30 21:32:27,Houston,9568
42277880,676259,Transfer,2023-12-30 21:32:27,1980.42,USD,Pending,2023-12-30 21:32:27,Chicago,1326
34039941,104731,Transfer,2024-08-08 21:32:27,1605.27,USD,Failed,2024-08-08 21:32:27,Chicago,6850
31626376,818507,Transfer,2024-03-10 21:32:27,283.42,USD,Completed,2024-03-10 21:32:27,Phoenix,2826
38333612,963738,Deposit,2024-07-26 21:32:27,1805.37,USD,Pending,2024-07-26 21:32:27,Phoenix,9100
86031136,240460,Transfer,2024-07-22 21:32:27,1161.77,USD,Failed,2024-07-22 21:32:27,Chicago,3313
41794545,773818,Deposit,2024-02-06 21:32:27,1929.0,USD,Failed,2024-02-06 21:32:27,Houston,9438
33906254,118442,Transfer,2024-07-18 21:32:27,1909.26,USD,Pending,2024-07-18 21:32:27,Houston,9690
82578776,219048,Transfer,2024-10-15 21:32:27,961.1,USD,Completed,2024-10-15 21:32:27,Phoenix,6240
83777358,478313,Withdrawal,2024-10-21 21:32:27,912.37,USD,Failed,2024-10-21 21:32:27,Houston,5848
71382474,201392,Deposit,2024-06-19 21:32:27,1087.97,USD,Failed,2024-06-19 21:32:27,New York,1798
18757146,399607,Deposit,2024-02-21 21:32:27,1327.03,USD,Failed,2024-02-21 21:32:27,Houston,3024
38227003,948298,Transfer,2023-12-16 21:32:27,139.85,USD,Pending,2023-12-16 21:32:27,Houston,6836
29722946,306381,Deposit,2024-03-25 21:32:27,877.22,USD,Failed,2024-03-25 21:32:27,Houston,8069
85428246,787314,Withdrawal,2024-06-07 21:32:27,965.87,USD,Pending,2024-06-07 21:32:27,Chicago,6763
36235155,405652,Withdrawal,2024-11-11 21:32:27,944.49,USD,Completed,2024-11-11 21:32:27,Houston,8412
40205002,728678,Transfer,2024-05-28 21:32:27,904.21,USD,Failed,2024-05-28 21:32:27,Houston,1693
71996726,191291,Deposit,2024-03-29 21:32:27,1266.62,USD,Failed,2024-03-29 21:32:27,Houston,5002
85946623,209853,Withdrawal,2024-07-09 21:32:27,748.06,USD,Completed,2024-07-09 21:32:27,Chicago,6160
13747025,644374,Transfer,2024-07-19 21:32:27,260.14,USD,Pending,2024-07-19 21:32:27,Los Angeles,6027
66949827,534854,Transfer,2024-01-25 21:32:27,960.18,USD,Completed,2024-01-25 21:32:27,Los Angeles,8698
79180053,979197,Withdrawal,2024-07-23 21:32:27,619.57,USD,Completed,2024-07-23 21:32:27,Houston,8766
61104221,603850,Withdrawal,2024-02-11 21:32:27,137.47,USD,Completed,2024-02-11 21:32:27,New York,8699
15654961,303213,Deposit,2024-02-18 21:32:27,574.98,USD,Pending,2024-02-18 21:32:27,Houston,2534
21085816,778171,Transfer,2024-04-20 21:32:27,803.16,USD,Completed,2024-04-20 21:32:27,Houston,6191
45623816,297876,Deposit,2024-04-07 21:32:27,4393.67,USD,Completed,2024-04-07 21:32:27,Houston,1316
21085564,441644,Deposit,2024-06-26 21:32:27,1229.42,USD,Failed,2024-06-26 21:32:27,Phoenix,2137
80217191,635908,Deposit,2024-06-16 21:32:27,4182.35,USD,Completed,2024-06-16 21:32:27,New York,6030
16463463,871877,Transfer,2024-06-16 21:32:27,636.11,USD,Pending,2024-06-16 21:32:27,Los Angeles,4173
68738524,129516,Transfer,2024-08-02 21:32:27,755.5,USD,Pending,2024-08-02 21:32:27,Phoenix,4118
23739929,340669,Transfer,2024-11-13 21:32:27,242.95,USD,Failed,2024-11-13 21:32:27,Los Angeles,4582
29475631,539564,Transfer,2024-06-28 21:32:27,407.4,USD,Failed,2024-06-28 21:32:27,New York,4795
59054087,966161,Transfer,2024-05-15 21:32:27,804.73,USD,Pending,2024-05-15 21:32:27,Houston,7047
27384544,560754,Withdrawal,2024-02-18 21:32:27,815.47,USD,Pending,2024-02-18 21:32:27,Phoenix,2844
62685393,662573,Deposit,2024-02-02 21:32:27,799.94,USD,Pending,2024-02-02 21:32:27,Chicago,7516
29159607,388430,Transfer,2024-08-18 21:32:27,1575.9,USD,Pending,2024-08-18 21:32:27,Chicago,8527
48451068,923681,Transfer,2024-03-05 21:32:27,85.55,USD,Pending,2024-03-05 21:32:27,Houston,2210
15359995,134978,Transfer,2023-11-18 21:32:27,1570.43,USD,Pending,2023-11-18 21:32:27,Houston,3024
76408151,276469,Deposit,2024-01-06 21:32:27,1272.23,USD,Completed,2024-01-06 21:32:27,Los Angeles,3478
54900947,478105,Transfer,2024-10-31 21:32:27,877.6,USD,Failed,2024-10-31 21:32:27,Los Angeles,6258
29573330,891073,Withdrawal,2024-02-28 21:32:27,634.11,USD,Failed,2024-02-28 21:32:27,Phoenix,8507
16567642,703867,Transfer,2024-04-13 21:32:27,557.84,USD,Failed,2024-04-13 21:32:27,Houston,5918
34032517,371078,Transfer,2024-11-10 21:32:27,1072.28,USD,Failed,2024-11-10 21:32:27,Los Angeles,5898
24754889,194092,Withdrawal,2024-04-23 21:32:27,435.96,USD,Completed,2024-04-23 21:32:27,Chicago,3658
63216263,893292,Transfer,2024-01-23 21:32:27,1893.16,USD,Failed,2024-01-23 21:32:27,Chicago,9888
12300321,451896,Withdrawal,2024-09-16 21:32:27,470.11,USD,Pending,2024-09-16 21:32:27,Houston,4739
61435575,889245,Transfer,2024-08-30 21:32:27,1230.39,USD,Failed,2024-08-30 21:32:27,Chicago,8270
96361567,687645,Deposit,2024-02-10 21:32:27,3346.98,USD,Failed,2024-02-10 21:32:27,Phoenix,1561
59650363,699908,Deposit,2024-07-24 21:32:27,4458.43,USD,Pending,2024-07-24 21:32:27,Los Angeles,8903
75364423,997917,Transfer,2024-06-09 21:32:27,257.28,USD,Pending,2024-06-09 21:32:27,Phoenix,7072
48623892,958573,Withdrawal,2024-04-04 21:32:27,546.17,USD,Pending,2024-04-04 21:32:27,Los Angeles,2268
57530066,234465,Withdrawal,2024-09-10 21:32:27,68.12,USD,Completed,2024-09-10 21:32:27,Chicago,7241
37484302,912197,Withdrawal,2024-07-20 21:32:27,660.99,USD,Completed,2024-07-20 21:32:27,Los Angeles,5621
33419237,174642,Withdrawal,2024-05-21 21:32:27,410.27,USD,Pending,2024-05-21 21:32:27,New York,9180
79768027,164377,Deposit,2024-03-31 21:32:27,4446.31,USD,Failed,2024-03-31 21:32:27,Phoenix,5002
10007446,675888,Transfer,2024-02-17 21:32:27,337.21,USD,Completed,2024-02-17 21:32:27,Houston,6614
91014827,911942,Withdrawal,2024-08-20 21:32:27,561.42,USD,Completed,2024-08-20 21:32:27,Chicago,7525
49023758,963092,Withdrawal,2024-01-03 21:32:27,473.39,USD,Pending,2024-01-03 21:32:27,New York,5462
91634432,400352,Transfer,2023-12-15 21:32:27,1109.76,USD,Failed,2023-12-15 21:32:27,Phoenix,4485
53112033,207402,Transfer,2024-05-24 21:32:27,639.62,USD,Failed,2024-05-24 21:32:27,Houston,6939
88056701,402626,Deposit,2024-07-13 21:32:27,3081.77,USD,Completed,2024-07-13 21:32:27,Houston,4284
95784555,754041,Withdrawal,2024-02-22 21:32:27,522.63,USD,Pending,2024-02-22 21:32:27,New York,8457
53396690,707412,Transfer,2024-03-18 21:32:27,630.35,USD,Failed,2024-03-18 21:32:27,Phoenix,9786
74805189,896516,Deposit,2024-03-25 21:32:27,355.03,USD,Completed,2024-03-25 21:32:27,Houston,2223
28066730,907301,Deposit,2024-08-15 21:32:27,3808.85,USD,Pending,2024-08-15 21:32:27,Phoenix,3776
20799275,124008,Deposit,2024-06-03 21:32:27,4717.28,USD,Pending,2024-06-03 21:32:27,Phoenix,2588
79231350,930967,Transfer,2023-12-12 21:32:27,1313.33,USD,Failed,2023-12-12 21:32:27,Houston,7295
98748079,210794,Transfer,2024-01-05 21:32:27,1421.28,USD,Failed,2024-01-05 21:32:27,New York,4164
70394798,344820,Withdrawal,2024-11-13 21:32:27,410.64,USD,Pending,2024-11-13 21:32:27,Houston,3564
61943343,130541,Withdrawal,2024-04-29 21:32:27,356.39,USD,Failed,2024-04-29 21:32:27,Houston,8548
28911183,303213,Deposit,2024-07-09 21:32:27,4463.36,USD,Completed,2024-07-09 21:32:27,Los Angeles,1112
86415725,652381,Transfer,2024-06-21 21:32:27,1983.45,USD,Pending,2024-06-21 21:32:27,Chicago,8841
38856220,459267,Withdrawal,2024-09-21 21:32:27,505.96,USD,Pending,2024-09-21 21:32:27,Phoenix,1078
32241265,343802,Withdrawal,2024-05-06 21:32:27,795.68,USD,Failed,2024-05-06 21:32:27,Phoenix,2092
47662494,243367,Withdrawal,2024-05-20 21:32:27,658.42,USD,Completed,2024-05-20 21:32:27,Chicago,5708
21199975,890429,Withdrawal,2024-10-22 21:32:27,84.16,USD,Pending,2024-10-22 21:32:27,Houston,6677
95938638,166614,Transfer,2024-02-14 21:32:27,833.3,USD,Pending,2024-02-14 21:32:27,Chicago,7451
34422370,309703,Transfer,2024-02-22 21:32:27,390.63,USD,Completed,2024-02-22 21:32:27,New York,7749
98017257,605745,Deposit,2024-07-31 21:32:27,465.93,USD,Failed,2024-07-31 21:32:27,Los Angeles,5971
14512754,463299,Deposit,2023-12-03 21:32:27,3187.64,USD,Failed,2023-12-03 21:32:27,Chicago,9695
21272075,567968,Withdrawal,2024-04-19 21:32:27,590.21,USD,Failed,2024-04-19 21:32:27,Houston,6358
10440183,803078,Withdrawal,2024-01-05 21:32:27,94.98,USD,Pending,2024-01-05 21:32:27,Houston,1457
65959140,741021,Transfer,2024-07-22 21:32:27,412.0,USD,Completed,2024-07-22 21:32:27,New York,7271
69581557,705984,Deposit,2024-02-26 21:32:27,4177.74,USD,Failed,2024-02-26 21:32:27,New York,3390
99567747,998887,Deposit,2024-08-26 21:32:27,1907.76,USD,Failed,2024-08-26 21:32:27,Phoenix,4921
67997608,109376,Withdrawal,2024-02-25 21:32:27,671.17,USD,Completed,2024-02-25 21:32:27,Los Angeles,7524
67118451,665873,Transfer,2024-10-14 21:32:27,890.68,USD,Pending,2024-10-14 21:32:27,Los Angeles,9263
47140867,321330,Withdrawal,2024-07-05 21:32:27,655.55,USD,Failed,2024-07-05 21:32:27,Chicago,8639
95525139,331456,Transfer,2024-07-31 21:32:27,520.12,USD,Completed,2024-07-31 21:32:27,New York,4654
22290589,692894,Withdrawal,2024-10-08 21:32:27,965.41,USD,Failed,2024-10-08 21:32:27,Chicago,9032
77959440,824252,Withdrawal,2024-02-13 21:32:27,752.96,USD,Pending,2024-02-13 21:32:27,New York,3122
28244412,928918,Withdrawal,2024-06-14 21:32:27,173.11,USD,Completed,2024-06-14 21:32:27,Chicago,3131
36111558,297922,Transfer,2024-01-10 21:32:27,864.36,USD,Completed,2024-01-10 21:32:27,Los Angeles,7259
23965932,965624,Deposit,2024-03-19 21:32:27,1878.85,USD,Pending,2024-03-19 21:32:27,Los Angeles,3707
53676988,997951,Withdrawal,2024-02-24 21:32:27,808.5,USD,Completed,2024-02-24 21:32:27,Houston,2511
92777382,354671,Transfer,2024-02-26 21:32:27,663.65,USD,Completed,2024-02-26 21:32:27,Los Angeles,4480
42707871,405019,Withdrawal,2024-02-02 21:32:27,134.05,USD,Pending,2024-02-02 21:32:27,New York,3019
45303676,175924,Withdrawal,2024-03-17 21:32:27,568.59,USD,Completed,2024-03-17 21:32:27,Los Angeles,2037
89587546,997252,Deposit,2024-05-26 21:32:27,2321.23,USD,Pending,2024-05-26 21:32:27,Chicago,4415
73598241,756003,Deposit,2024-03-07 21:32:27,3253.99,USD,Pending,2024-03-07 21:32:27,Chicago,1416
61717299,638206,Withdrawal,2024-05-09 21:32:27,600.78,USD,Failed,2024-05-09 21:32:27,Chicago,3020
36031778,760203,Withdrawal,2024-05-02 21:32:27,851.58,USD,Pending,2024-05-02 21:32:27,Phoenix,9475
86628865,358136,Deposit,2024-09-28 21:32:27,3079.34,USD,Completed,2024-09-28 21:32:27,New York,1609
51799436,489586,Transfer,2023-12-06 21:32:27,1905.59,USD,Pending,2023-12-06 21:32:27,Los Angeles,1083
84483642,833591,Transfer,2024-04-13 21:32:27,607.87,USD,Completed,2024-04-13 21:32:27,Houston,1356
72527610,980526,Transfer,2024-03-06 21:32:27,1693.42,USD,Completed,2024-03-06 21:32:27,Houston,6126
18922513,792255,Deposit,2024-01-25 21:32:27,647.9,USD,Pending,2024-01-25 21:32:27,Chicago,9045
33220283,847297,Transfer,2024-03-31 21:32:27,394.79,USD,Completed,2024-03-31 21:32:27,New York,9029
90042553,536907,Transfer,2024-06-07 21:32:27,1297.66,USD,Completed,2024-06-07 21:32:27,Phoenix,6278
21968491,737481,Withdrawal,2024-01-04 21:32:27,220.13,USD,Completed,2024-01-04 21:32:27,New York,3767
54754404,404352,Transfer,2024-01-11 21:32:27,605.87,USD,Failed,2024-01-11 21:32:27,Houston,6354
35920260,379250,Withdrawal,2024-08-08 21:32:27,817.56,USD,Failed,2024-08-08 21:32:27,Houston,8214
74308536,761375,Transfer,2024-07-19 21:32:27,1600.81,USD,Failed,2024-07-19 21:32:27,Houston,6009
66016546,982132,Transfer,2024-11-14 21:32:27,198.35,USD,Pending,2024-11-14 21:32:27,New York,3966
89276331,390344,Withdrawal,2024-02-03 21:32:27,174.83,USD,Pending,2024-02-03 21:32:27,New York,4969
17896182,954112,Transfer,2024-05-17 21:32:27,753.05,USD,Completed,2024-05-17 21:32:27,Chicago,5900
37019184,938717,Withdrawal,2024-07-20 21:32:27,221.62,USD,Failed,2024-07-20 21:32:27,Phoenix,7054
86021603,355979,Withdrawal,2024-07-15 21:32:27,147.95,USD,Pending,2024-07-15 21:32:27,Phoenix,1563
41607530,760525,Deposit,2024-06-09 21:32:27,1199.43,USD,Pending,2024-06-09 21:32:27,New York,2652
53519984,941781,Withdrawal,2023-11-27 21:32:27,923.93,USD,Pending,2023-11-27 21:32:27,Chicago,3533
51893030,965446,Deposit,2024-09-25 21:32:27,938.13,USD,Completed,2024-09-25 21:32:27,Phoenix,7022
41626575,768967,Withdrawal,2024-07-10 21:32:27,54.89,USD,Failed,2024-07-10 21:32:27,Houston,8874
55909685,648868,Transfer,2024-05-29 21:32:27,1976.21,USD,Failed,2024-05-29 21:32:27,Los Angeles,2048
20461548,636280,Transfer,2024-09-19 21:32:27,1257.91,USD,Failed,2024-09-19 21:32:27,Houston,9891
10093458,239021,Withdrawal,2024-08-02 21:32:27,106.68,USD,Pending,2024-08-02 21:32:27,Phoenix,6825
29907863,255362,Deposit,2024-10-25 21:32:27,278.99,USD,Pending,2024-10-25 21:32:27,Phoenix,4377
74904893,509690,Withdrawal,2024-07-02 21:32:27,111.62,USD,Completed,2024-07-02 21:32:27,Los Angeles,1845
69859585,895905,Transfer,2024-09-08 21:32:27,549.61,USD,Failed,2024-09-08 21:32:27,New York,3254
62743258,116009,Transfer,2024-10-16 21:32:27,487.64,USD,Completed,2024-10-16 21:32:27,Los Angeles,7759
57087186,879574,Deposit,2023-12-26 21:32:27,4473.77,USD,Failed,2023-12-26 21:32:27,Chicago,8094
35756374,991405,Withdrawal,2024-07-12 21:32:27,310.99,USD,Pending,2024-07-12 21:32:27,Chicago,1356
99014609,353110,Withdrawal,2024-05-21 21:32:27,569.17,USD,Pending,2024-05-21 21:32:27,Phoenix,6777
30946929,773048,Transfer,2024-08-17 21:32:27,732.85,USD,Failed,2024-08-17 21:32:27,Chicago,8011
34476095,532549,Transfer,2024-10-11 21:32:27,1805.75,USD,Pending,2024-10-11 21:32:27,Chicago,6946
31603777,676698,Transfer,2023-12-15 21:32:27,1386.37,USD,Completed,2023-12-15 21:32:27,Chicago,6905
28134760,374500,Transfer,2024-04-23 21:32:27,1515.48,USD,Failed,2024-04-23 21:32:27,Houston,3377
32129797,518573,Transfer,2023-11-26 21:32:27,1991.06,USD,Failed,2023-11-26 21:32:27,Los Angeles,1385
80440340,195490,Withdrawal,2024-01-11 21:32:27,592.7,USD,Pending,2024-01-11 21:32:27,Phoenix,7552
88542432,976121,Deposit,2024-10-27 21:32:27,3869.78,USD,Completed,2024-10-27 21:32:27,Los Angeles,8450
19653341,559312,Deposit,2024-05-28 21:32:27,1012.88,USD,Failed,2024-05-28 21:32:27,Houston,5640
61435282,442296,Withdrawal,2024-09-14 21:32:27,211.38,USD,Failed,2024-09-14 21:32:27,Phoenix,2900
38337441,997951,Transfer,2024-06-01 21:32:27,1154.39,USD,Pending,2024-06-01 21:32:27,New York,5348
84386507,322778,Withdrawal,2024-07-29 21:32:27,336.92,USD,Pending,2024-07-29 21:32:27,Chicago,9341
53888795,996689,Deposit,2024-02-12 21:32:27,196.34,USD,Pending,2024-02-12 21:32:27,Los Angeles,6187
43947841,937608,Deposit,2024-06-16 21:32:27,615.05,USD,Failed,2024-06-16 21:32:27,Houston,1427
75424448,131967,Withdrawal,2023-12-04 21:32:27,150.22,USD,Failed,2023-12-04 21:32:27,Los Angeles,4080
28190504,652489,Withdrawal,2024-09-28 21:32:27,830.57,USD,Failed,2024-09-28 21:32:27,Los Angeles,9837
44413973,348413,Deposit,2024-03-22 21:32:27,1173.61,USD,Failed,2024-03-22 21:32:27,Los Angeles,6051
63226089,308578,Deposit,2024-01-31 21:32:27,4855.83,USD,Pending,2024-01-31 21:32:27,Chicago,9397
35711904,709742,Deposit,2024-04-21 21:32:27,2676.03,USD,Completed,2024-04-21 21:32:27,Chicago,3077
61153536,503015,Withdrawal,2024-02-17 21:32:27,803.82,USD,Failed,2024-02-17 21:32:27,New York,4021
86980429,162865,Deposit,2024-03-07 21:32:27,2847.89,USD,Failed,2024-03-07 21:32:27,Houston,5333
62650247,387199,Withdrawal,2024-09-18 21:32:27,29.15,USD,Completed,2024-09-18 21:32:27,Houston,6203
91389562,451908,Deposit,2024-02-02 21:32:27,655.12,USD,Failed,2024-02-02 21:32:27,Houston,9329
75061138,142251,Withdrawal,2024-03-10 21:32:27,910.5,USD,Failed,2024-03-10 21:32:27,New York,5273
16247542,892402,Deposit,2024-06-02 21:32:27,2402.2,USD,Completed,2024-06-02 21:32:27,Los Angeles,8874
54069175,719940,Deposit,2024-05-22 21:32:27,1082.78,USD,Failed,2024-05-22 21:32:27,Houston,4528
33180970,254359,Transfer,2024-03-21 21:32:27,1523.85,USD,Failed,2024-03-21 21:32:27,New York,1592
61520390,729312,Withdrawal,2024-02-17 21:32:27,804.97,USD,Pending,2024-02-17 21:32:27,Houston,6211
43491726,426011,Deposit,2024-05-26 21:32:27,2739.17,USD,Completed,2024-05-26 21:32:27,Phoenix,1958
51543922,764043,Transfer,2024-08-09 21:32:27,318.43,USD,Pending,2024-08-09 21:32:27,Phoenix,7697
88026000,953295,Deposit,2024-10-30 21:32:27,2659.19,USD,Completed,2024-10-30 21:32:27,Chicago,6793
54788075,986982,Withdrawal,2024-03-31 21:32:27,140.58,USD,Completed,2024-03-31 21:32:27,New York,6596
45109850,926384,Withdrawal,2024-05-05 21:32:27,794.58,USD,Pending,2024-05-05 21:32:27,New York,4693
23713117,197475,Withdrawal,2024-05-07 21:32:27,537.18,USD,Completed,2024-05-07 21:32:27,Chicago,2350
66710738,345011,Transfer,2024-05-28 21:32:27,1793.58,USD,Pending,2024-05-28 21:32:27,Houston,2107
38865774,150854,Transfer,2024-10-27 21:32:27,1135.81,USD,Pending,2024-10-27 21:32:27,Houston,5993
31718060,750548,Deposit,2024-02-28 21:32:27,3840.85,USD,Completed,2024-02-28 21:32:27,Phoenix,8803
85995488,187227,Transfer,2024-11-09 21:32:27,749.04,USD,Pending,2024-11-09 21:32:27,Phoenix,5096
