customer_id,ssn,first_name,last_name,date_of_birth,email,primary_phone,address_line1,city,state,zip_code,country,credit_score
4281309,186-18-9728,Jennifer,Hicks,1974-10-16,robert14@example.net,(745)-740-1001,0705 Andrew Inlet Suite 524,Bensonton,WV,37149,United States,612
7070703,373-24-5390,Timothy,Campbell,1935-11-20,nchase@example.com,(484)-267-4733,4012 Morales Crest Apt. 398,Fordhaven,NV,80442,United States,595
1554560,211-95-0084,Cassandra,Gates,1948-01-16,walshchelsea@example.org,(892)-467-2740,1862 Hayes Glens,South Arielmouth,IN,85510,United States,692
4198641,068-93-0418,Erin,Morris,1969-03-02,fmurray@example.org,(563)-748-5865,09037 Grant Union,South Stephanie,UT,01705,United States,805
9948297,113-31-7159,Patrick,Herring,1963-08-01,jdunn@example.com,(421)-849-1547,234 Karen Cape,New Charlenestad,PW,06721,United States,422
4223188,037-82-9292,Rebecca,Holden,1940-04-18,aaronmarquez@example.com,(467)-490-7109,461 Kathleen Fords,Brownchester,UT,69492,United States,696
8703983,404-32-4939,Gary,Hodges,1968-08-20,lovejoann@example.org,(135)-637-8134,510 Heather Squares,Stanleymouth,NE,27288,United States,415
4129931,296-66-5579,Shannon,Arnold,1969-07-06,jacoballen@example.com,(789)-356-4091,0218 Juan Valley Suite 917,East Calebville,ID,79865,United States,761
3503451,090-09-1022,Daniel,Marsh,1970-08-20,lestrada@example.com,(640)-572-8346,9351 Matthews Road,New Misty,MI,93677,United States,535
6834858,193-96-1154,Amanda,Ray,1949-01-02,hernandezanthony@example.net,(242)-719-7427,9907 Maria Mountains,South Jeffreyberg,ID,20915,United States,687
7862963,419-57-4865,Caitlin,Smith,1942-02-04,hbaldwin@example.net,(409)-335-1575,70333 Scott Square Suite 532,Melissaside,NE,35929,United States,478
5349720,153-22-9795,Michael,Garcia,2000-05-01,gwong@example.org,(589)-201-2163,376 Kevin Unions Apt. 965,Lake Vincent,NH,11966,United States,647
4455496,252-26-1871,Denise,Clark,1952-07-26,brian40@example.net,(391)-881-1596,67380 Barry Landing,Lake Laura,IN,10917,United States,426
6197186,357-49-3842,Belinda,Russo,1997-07-29,ricealice@example.net,(979)-812-3056,16993 Lloyd Squares,New William,PA,38847,United States,673
5702428,853-15-0772,Tiffany,Pruitt,1981-03-24,andrew35@example.org,(634)-887-6442,87620 Allen Road,Rayberg,DC,51548,United States,699
2441604,794-88-2171,Keith,Johnson,1998-03-25,olyons@example.com,(127)-778-7750,55471 Harris Via Apt. 597,Lake Jonburgh,KY,34897,United States,370
8663854,529-64-0719,Crystal,Dean,1968-12-08,ujohnson@example.com,(217)-431-4099,6299 Angela Stravenue Apt. 344,Port Lisachester,TN,82592,United States,768
5866097,259-49-8802,Walter,Clark,1988-10-15,nglenn@example.org,(233)-286-5602,9877 Hector Parkway Apt. 645,North Jamie,ID,15004,United States,458
5189757,152-90-2740,Patrick,Brooks,1942-08-18,jessica69@example.org,(592)-513-4678,2205 Fisher View Apt. 379,Port Jerrybury,CA,60473,United States,434
3629395,424-19-3735,Zachary,Taylor,1948-01-22,travis56@example.net,(597)-190-8584,42172 Joel Spur Apt. 475,Markborough,ND,61198,United States,527
1849799,708-63-8512,Christopher,Ellis,1960-08-23,jenniferjennings@example.org,(669)-237-3230,5967 Adams Track,Port Teresa,GA,01477,United States,417
3672260,864-36-7885,Justin,Thompson,1946-07-31,julie85@example.org,(439)-332-9668,74074 Hall Inlet,East Tonimouth,KY,85775,United States,622
9138225,662-23-1518,Angelica,Boyd,1999-07-02,chloeblack@example.net,(672)-227-2200,349 Parker Ridge,West Debbie,NY,16213,United States,652
2927478,085-80-2275,Ernest,Hood,1973-04-14,craigfisher@example.net,(366)-446-7345,7284 Kathy Crossroad,Bassshire,RI,92808,United States,310
8327649,897-75-5211,Travis,Gray,1990-10-05,danabaker@example.net,(212)-808-8925,655 Marissa Walks,Dickersonland,VI,92688,United States,686
9484928,751-48-2064,Alison,Ellis,1939-09-25,camposmonica@example.com,(490)-801-6102,85195 Nicholas Turnpike,Sergioview,IA,44024,United States,815
4051541,186-59-6949,Harold,Kennedy,1945-10-19,johnsonlevi@example.net,(271)-213-5978,406 Conner Throughway,Lake Brianaland,TX,33981,United States,728
1440118,888-76-3984,Jeffrey,Dean,1944-08-28,yjohnson@example.org,(415)-844-2305,747 Katie Tunnel Apt. 513,Andrewfort,ND,61579,United States,714
4830102,223-42-4788,Lauren,Thompson,1976-10-31,jenningskathy@example.com,(568)-756-4473,873 Ricky Manor,Riverafort,KS,69483,United States,758
9504812,871-98-8192,Collin,May,1986-08-24,wking@example.org,(407)-386-7701,761 Marilyn Cliff,Keithfurt,MN,82799,United States,816
8338434,577-82-2111,Jorge,Pollard,1945-09-08,waynefitzgerald@example.net,(542)-176-4213,94039 John Forest Suite 214,New Stevenmouth,GA,92518,United States,716
8830652,785-93-2268,Angela,Johnson,1937-01-16,wilcoxdonald@example.com,(452)-952-8475,0124 Holmes Keys,Halestad,MD,93270,United States,730
6195431,450-65-9097,John,Patel,1954-01-18,allenchristy@example.net,(256)-290-3389,643 Stewart Fall,East Jessicatown,KS,99001,United States,563
9190108,178-88-4423,Melissa,Scott,2000-08-29,tporter@example.net,(641)-139-1610,868 Caitlyn Neck Apt. 761,South Tyler,MD,21069,United States,673
9165606,241-53-2440,Jason,Velasquez,1938-10-16,robertnavarro@example.org,(474)-917-6049,2301 Ray Rapids Apt. 521,Murphymouth,DE,07102,United States,823
3570733,804-06-7613,Aaron,Hampton,1965-07-12,robertlang@example.com,(595)-818-3382,5587 Todd Parkways,Bennettfort,WA,91916,United States,657
9786043,539-65-9986,Jose,Blankenship,1937-06-25,gibsonmatthew@example.org,(136)-894-4959,79572 Daniel Locks,North Jean,WA,11878,United States,488
8357951,193-96-2864,Justin,Walton,1935-05-20,crystal33@example.net,(800)-445-4434,4707 Jason Junctions Suite 631,Port Diane,FL,87645,United States,506
2914527,487-73-8554,Jennifer,Gonzalez,1953-12-05,pmartin@example.org,(121)-191-9407,81504 Diaz Point Suite 476,West Bradley,MP,49198,United States,398
4111121,473-45-5751,Daniel,Johnson,2004-07-11,frenchjohn@example.com,(117)-758-1600,5931 Thomas Drive Suite 595,Ericaview,WY,08928,United States,704
3794125,877-31-8827,Christina,Murillo,1966-08-13,bmedina@example.org,(457)-557-8068,362 Crawford Camp Suite 286,Simmonsport,CA,93833,United States,558
5766164,190-60-5459,Linda,Lopez,1996-06-16,mcphersonjacqueline@example.org,(954)-711-7566,497 Robertson Hills,Rickyland,WY,18080,United States,512
7572676,576-79-1471,Madison,Sanford,2004-06-08,jessegomez@example.net,(181)-297-6610,69205 Emily Run,Penabury,NY,71972,United States,766
2631439,741-49-2018,Theodore,Henderson,1993-10-06,david20@example.net,(748)-208-7089,5740 Krueger Inlet,North Devin,NE,00631,United States,426
9228792,834-82-4810,Lori,Rodriguez,1937-05-12,kendrastewart@example.com,(958)-722-6534,140 Norris Forge,Barryview,FM,75478,United States,388
2265095,826-56-9830,Justin,Dyer,1966-11-02,laura89@example.org,(943)-924-7779,880 Scott Place,West Jennifer,CA,04679,United States,317
5507817,623-19-9861,Laura,Blackwell,1957-10-13,ntran@example.org,(310)-598-5735,91856 Owens Islands,Port Janettown,MO,18419,United States,321
4710984,192-47-7027,Stanley,Montgomery,1985-06-29,pateltara@example.net,(116)-632-7308,525 Megan Stravenue,Port Jessicafort,VT,17073,United States,341
7014224,467-55-7234,Tina,Edwards,1997-06-18,uwhite@example.net,(762)-541-6395,1235 Courtney Mission Suite 563,East Brittany,HI,13819,United States,417
5381184,429-36-6326,Angela,Sawyer,1956-09-03,bbond@example.org,(927)-920-2073,0578 Cindy Fort Apt. 930,New Christopherburgh,PA,90647,United States,494
8957160,128-64-3639,Kristin,Clark,1991-08-23,michelle09@example.net,(296)-901-9784,31823 Washington Corner Suite 106,Blanchardburgh,IL,34123,United States,553
3770031,238-41-2074,Robert,Morales,1993-02-02,wkaufman@example.com,(695)-116-9720,3678 Aguilar Forks,Wilsonview,MD,74209,United States,507
8651822,348-09-8725,Cynthia,Sherman,1975-02-24,scottmitchell@example.org,(143)-942-5636,7903 Michael Parkway,Lake Steven,CA,37800,United States,668
4641025,087-46-1666,Jason,Wilson,1947-07-20,bill74@example.com,(314)-589-5169,92409 May Cliff Apt. 037,North Jeffery,IN,05189,United States,748
9563804,889-78-9555,Devin,Ross,1944-05-16,urobinson@example.net,(840)-939-4756,249 Ian Squares Apt. 198,Millerburgh,MD,52942,United States,600
5369947,057-65-9759,Jennifer,Knox,1934-12-08,cliffordcampbell@example.net,(942)-501-3664,7975 Pope Port,Yangfort,PA,92434,United States,516
2229848,783-45-9990,Michael,Burton,1971-09-10,jasonescobar@example.com,(567)-755-4766,257 Bartlett Row,Port Tiffanyton,TN,20196,United States,691
2757540,372-04-1674,Peter,Rogers,1994-05-09,scott19@example.net,(619)-327-5887,326 Berg Greens,Leehaven,WV,08828,United States,400
4512919,479-51-5855,Jordan,Carpenter,1936-10-18,amanda83@example.org,(202)-822-9696,37702 Collins Ways,Williamtown,OH,12682,United States,834
2880009,790-96-4101,Kelly,Porter,1937-12-25,ashleewilliams@example.com,(631)-664-7914,830 Dean Shore Apt. 704,North Jamesville,TX,11039,United States,462
9539501,884-84-9364,Angela,Barnes,1964-10-12,laurensmith@example.com,(360)-667-1269,0491 Rivera Trail Suite 866,Lake Kristenshire,NV,25146,United States,573
9286963,443-84-8055,Joseph,Barnes,1998-02-24,davislarry@example.net,(186)-372-7107,807 Snow Drives Suite 911,Meghanhaven,LA,57317,United States,811
6860615,750-75-7643,Brooke,Bradley,1972-05-01,holtkelly@example.org,(217)-737-8753,30714 Martinez Centers Apt. 356,Elizabethview,NE,22515,United States,417
9511819,414-01-5015,Hannah,Torres,1955-08-14,wagnercheryl@example.net,(957)-771-3229,08318 Sandoval Ford,West Sarahside,MN,96200,United States,335
9208404,210-02-1930,James,Burton,1959-04-19,troy11@example.com,(118)-465-1125,8147 Maxwell Drive,Laurenchester,SC,73866,United States,798
6658588,513-25-6541,William,Vargas,1966-06-11,luisschwartz@example.com,(431)-492-8774,693 Kim Loaf Suite 581,East Edwardborough,GA,16943,United States,784
7221965,007-11-1103,Shannon,Serrano,1939-07-17,mark61@example.org,(654)-433-7694,20263 Rosario Locks,South Adriennemouth,WA,27363,United States,317
6883392,874-74-3412,Anthony,James,1953-03-22,phillipellis@example.com,(488)-792-7069,978 Heather Gateway Apt. 274,Danielshire,MS,56984,United States,526
5795644,484-64-1121,Veronica,Chapman,1980-08-19,candacejoseph@example.com,(912)-348-2333,64455 Johnson Inlet Suite 734,North Nicholas,NE,64259,United States,409
6627254,676-44-2877,Heather,Haas,1944-07-31,brownchristian@example.net,(523)-570-2614,3228 Bradley Forks Suite 246,Cherylside,NM,39550,United States,816
8642193,169-10-3813,Todd,Taylor,1998-02-04,jmoore@example.net,(126)-714-6519,7994 Anderson Common,Port Jesseberg,VA,39155,United States,745
1206174,861-97-9761,Samantha,Klein,1958-04-30,stewartmatthew@example.org,(948)-103-3343,4631 Patrick Lights,East Wesleymouth,NH,56170,United States,528
3479518,104-11-0516,Aaron,Morrow,1991-03-31,gwilliams@example.net,(735)-405-7019,4930 Mccarty Pike Apt. 305,Trevinostad,NE,25129,United States,732
9553598,547-50-6532,Charles,Butler,2003-06-07,qadams@example.org,(122)-775-6401,980 Woods Walks,West Henry,CA,45028,United States,446
8910260,779-90-9384,Raymond,Hancock,1973-02-12,wmelendez@example.net,(944)-905-5574,7058 Devon Drive,Edwardsport,VA,77826,United States,469
5279194,871-66-7734,Paul,Dalton,1945-06-13,lbrown@example.net,(155)-546-9919,5323 Hunt Fork Apt. 504,Hughesview,UT,08354,United States,609
6037197,561-73-8908,Nicholas,Lane,1966-01-27,jessica67@example.org,(399)-874-9380,91857 Garcia Cliff Apt. 025,Jillland,ND,88269,United States,301
4446621,502-59-4971,Joel,Franco,1999-11-23,daniel38@example.org,(627)-429-6050,507 Collins Spring,Annhaven,IA,47004,United States,482
9829660,347-20-5852,Kimberly,Brown,1978-04-29,dominique34@example.com,(370)-472-7405,317 Gomez Circle,Josephfurt,OH,52573,United States,407
9597405,011-91-0208,John,Lewis,1961-02-23,smontes@example.org,(269)-602-7201,35663 Roberts Brooks,East Linda,SD,46121,United States,391
1883879,876-39-3602,Kenneth,Moore,1944-07-31,wburgess@example.net,(608)-417-7347,97354 James Views Apt. 347,Nashfurt,WA,41901,United States,532
6623761,243-96-5161,George,Turner,1939-11-08,jeffrey04@example.com,(555)-852-1382,76197 Flores Centers,South Nancy,ND,48319,United States,719
8436630,212-47-0771,Hector,Oliver,1935-05-28,jessica58@example.net,(201)-531-8394,61862 Veronica Highway Apt. 769,Mollyberg,TN,31310,United States,604
3568470,697-14-0195,Dylan,Howard,1952-10-15,barrettbrian@example.com,(329)-121-7867,5682 Mitchell Loop,Lake Davidmouth,MD,32015,United States,561
2171258,200-32-0503,Gregory,Hensley,1936-08-02,csmith@example.org,(268)-281-5206,5627 Boyd Spur Suite 738,Mollyfort,WI,67798,United States,743
1944173,092-70-5152,Patricia,Miller,1945-10-12,jgriffin@example.org,(146)-876-6817,8269 Anderson Forges,Paulton,WI,06994,United States,541
5739546,026-27-0317,Eric,Prince,1990-02-06,valerie16@example.com,(355)-991-4598,4932 Miles Square,West Aaron,PR,16618,United States,600
2462457,188-43-8607,Ryan,Hurley,1958-05-03,svincent@example.org,(435)-456-3470,659 Jennifer Stravenue Apt. 611,East Katie,ME,53961,United States,846
9424041,366-85-6359,Stephanie,Cunningham,1978-07-30,fisherstephen@example.org,(737)-842-2557,4883 Stephanie Rue,West Erinstad,DE,44126,United States,386
1867478,276-62-0219,Angela,Montgomery,2004-05-23,davislori@example.net,(794)-609-5063,817 Michelle Cove,North Michaelfurt,MN,78152,United States,801
7996606,541-20-7904,Whitney,Dickerson,1975-10-14,hlara@example.com,(655)-664-8909,459 Laura Union,New Kendraberg,NV,50311,United States,326
8538824,555-09-4488,Paul,Dalton,1983-05-18,ibarber@example.org,(104)-531-7722,9124 Malone Forge Apt. 315,Laurenside,MP,39700,United States,805
5838179,567-99-2223,Nicholas,Bates,1976-05-17,collinstroy@example.org,(748)-636-4712,6252 Miller Corners,South Mackenziestad,CO,75892,United States,753
9731014,545-40-2689,Heather,Johnson,2001-11-10,morenoalexander@example.org,(901)-162-9864,208 Marissa Shoals,Brandonburgh,NY,82904,United States,772
7261028,809-23-5181,Rodney,Hodges,2006-10-24,davidgarcia@example.com,(357)-483-3812,890 Beth Street Suite 735,Brianborough,TX,56149,United States,316
1771518,314-99-4466,Nathaniel,Khan,1970-08-31,dcampbell@example.net,(370)-199-2756,4008 Jessica Ramp,North Mike,TX,87628,United States,678
6383391,492-63-6894,Kimberly,Campbell,1989-09-13,cturner@example.com,(485)-492-1002,98822 Denise Place Suite 086,Flowersbury,CA,44849,United States,603
5980800,691-79-5364,Elizabeth,Carlson,1953-12-31,alexander99@example.net,(202)-209-5717,409 Kristen Coves,Russellmouth,DC,88153,United States,475
5877174,371-11-7067,Deborah,Miles,1935-08-27,pbishop@example.org,(225)-279-7796,2125 Katherine Fort,South Jacobmouth,FL,45944,United States,759
5088276,388-53-2325,Kelly,Shaw,1978-04-05,sanchezmichael@example.net,(491)-120-6088,0563 Schneider Gardens Apt. 600,Wendyland,WA,07473,United States,457
7555647,393-37-5501,Adrian,Mason,1969-11-22,williamscharles@example.net,(839)-567-7474,1806 Hudson Trail Suite 954,East Crystalville,VA,42168,United States,301
8533729,342-29-4258,Sheila,Larsen,1935-07-11,crystalmurphy@example.net,(727)-490-7351,495 Snyder Spring Suite 765,West Jameshaven,DE,67502,United States,587
6595681,366-59-4759,Nancy,Harris,1954-01-14,pestrada@example.com,(280)-709-4812,43139 Jones Point Suite 998,South Kevinfurt,NH,47372,United States,773
3991199,821-20-6211,Richard,Booth,1998-04-06,anna43@example.com,(876)-517-8372,54020 Curry Shores,Robertsfort,VA,88495,United States,394
7007704,779-11-3705,April,Perez,1974-10-29,sierralawson@example.org,(481)-201-1396,007 Tyler Mills Apt. 435,New Megan,AS,00658,United States,528
2389644,733-39-5845,Allison,Woods,1989-02-09,wilsonkatrina@example.net,(220)-223-8043,58354 Thomas Junctions Suite 767,Haroldstad,MA,40306,United States,660
2085557,401-14-5712,Vanessa,Peters,2004-12-14,scottmiller@example.net,(494)-178-4715,017 Blair Row,New Kristenberg,MN,21937,United States,661
6399563,006-10-0520,Brooke,Edwards,1976-08-02,burnsheather@example.org,(418)-222-1139,74506 Murphy Divide,Brittanychester,VA,48135,United States,558
6218441,696-75-8557,Elizabeth,Fisher,1961-06-09,kevin91@example.com,(740)-935-7928,127 Emily Estates,New Megan,DC,53748,United States,565
8467981,407-18-6542,Andre,Salinas,1954-05-13,mitchellbrian@example.org,(428)-808-2119,1958 Perry Harbors,East Philip,MA,35321,United States,377
4552260,572-65-6149,Brandon,Moore,1979-08-20,rowlandwilliam@example.org,(940)-621-9283,673 Shannon Lake Suite 630,Ayersport,FL,64893,United States,638
4261662,378-86-0483,Aaron,Walker,1975-10-18,suzanneweiss@example.org,(890)-275-7484,775 Henry Valleys,North Benjaminborough,WY,79434,United States,519
3437829,274-04-1927,Lauren,Wyatt,1972-03-18,jerry53@example.com,(540)-935-2234,269 Joanne Street,Shellyburgh,AL,53562,United States,425
7050143,802-85-1653,Edward,Brewer,1938-08-26,beltranbeth@example.net,(511)-894-1646,06510 Jesse Park Suite 190,Port Jennamouth,MI,67926,United States,309
8203464,572-85-7064,Brandi,White,1945-04-12,edwardwilliams@example.net,(603)-487-6160,2779 Carrillo Park Apt. 642,Lake Ashleyfurt,VI,79562,United States,302
9728260,866-27-2339,Johnny,Johnson,1987-12-21,johnsonjohn@example.net,(487)-316-7991,1012 David Junctions Suite 878,Thomasstad,AL,24816,United States,527
8271981,093-23-8395,Crystal,Estrada,1972-01-10,paulmiller@example.org,(364)-226-5913,154 John Lakes,Port Shaunburgh,WY,47507,United States,809
2992773,634-67-2586,Joseph,Brown,1944-07-20,bmills@example.net,(732)-163-8294,172 Gregory Mission,South Sarahfort,NC,59068,United States,442
2841733,437-76-6549,Jennifer,Marshall,1964-11-18,amanda85@example.com,(802)-829-6801,9287 Tabitha Passage,Port Michelleborough,KS,59822,United States,399
8493766,245-05-5286,Timothy,Gomez,1937-06-18,rgardner@example.org,(213)-199-6733,3622 Pamela Grove Apt. 484,Caseyshire,KY,60842,United States,480
8056243,621-67-7981,Katelyn,Taylor,1968-07-04,travismccarty@example.com,(166)-121-4940,2478 Shirley Loop,North Brianside,OH,01289,United States,555
1207693,409-53-5614,Kimberly,Armstrong,1998-06-04,abell@example.com,(777)-564-8020,70032 Young Freeway,Lake Michelleton,DC,96661,United States,847
3176571,632-78-0840,John,Bauer,1982-05-08,wendytorres@example.org,(472)-870-9374,511 Oneal Islands Apt. 244,Millsfort,DC,89759,United States,371
8554791,844-76-9954,Johnny,Gomez,1986-08-03,ftaylor@example.org,(785)-808-9954,288 Lee Pine,Washingtonview,MN,99654,United States,756
6920875,213-58-9966,Alexander,Rose,1991-05-16,williamsbrandon@example.net,(882)-706-9496,253 Megan Trace,Williamsland,VI,23131,United States,614
2967556,056-37-9079,Michelle,Smith,1945-05-10,davidfrederick@example.com,(682)-173-3102,090 Vernon Common Apt. 567,Perezshire,WV,08189,United States,840
9320782,774-32-5715,Kimberly,Reid,1986-07-06,andrew76@example.org,(505)-793-2986,35349 Jill Crossroad,North Stephaniefurt,MH,60623,United States,670
7348255,601-95-2743,Catherine,Davis,1969-09-26,mario79@example.org,(550)-486-1396,65306 Carey Square,North Brian,OH,96402,United States,809
1075782,434-44-6166,Anna,Lynch,1976-10-16,tdavis@example.net,(973)-708-4863,89128 Rush Orchard,Cooperborough,NM,70987,United States,449
1023470,496-18-0136,Colleen,Burton,1963-02-20,zdavis@example.net,(913)-403-1592,684 Jeremy Forks,Port Stephen,FM,28148,United States,732
9167400,051-97-3593,Christopher,Morrow,1975-08-22,david30@example.net,(913)-178-8090,289 Smith Court,North Nicole,NC,82969,United States,712
2627199,249-32-1453,Allison,Harris,1937-03-20,alexandra80@example.org,(478)-722-7691,7652 Solomon Row Suite 446,Lake Rachel,PW,50730,United States,647
4923064,284-17-2109,Joseph,Williams,2000-01-28,diamondcantu@example.net,(776)-881-8340,2451 Christina Divide,New Richardfort,FL,52601,United States,520
6940978,152-45-4056,Julie,Rhodes,1984-06-01,brucemorales@example.com,(938)-408-5589,23309 Osborn Pines Suite 278,New Jonathanbury,CO,51712,United States,555
2194630,844-14-4033,Jessica,Allen,1943-06-16,murraymichael@example.net,(703)-879-9788,2955 Ford Fall Apt. 992,West Kristopherberg,AR,02014,United States,391
8907161,840-77-5242,Kimberly,Moore,2002-10-22,sblake@example.org,(980)-696-6551,64436 Logan Creek Suite 450,Maryberg,NM,39014,United States,822
1956668,608-40-4993,Blake,White,1961-09-05,russell71@example.com,(246)-982-7805,7021 Woodward Crossroad Suite 048,Port Jaredview,MO,27817,United States,804
7036311,220-81-0049,Michael,Mann,1991-05-25,jadams@example.com,(859)-472-6447,1175 Michelle Estate,Michaelmouth,CT,72044,United States,673
1551309,450-32-1345,Vincent,Barr,1979-02-15,miranda30@example.net,(674)-172-8545,6118 Bailey Passage,Hernandezside,GU,68628,United States,703
1098054,469-57-5544,Jonathan,Fox,1935-02-19,maciasjessica@example.org,(584)-353-2744,2661 David Manor Suite 155,Millerland,VI,96454,United States,816
7340979,272-44-8132,Johnny,Morris,1997-11-26,ferrelleric@example.com,(989)-620-4457,48964 Coleman Forks,South Jenniferport,IA,25241,United States,532
1040235,487-16-3317,Natalie,Lang,1981-04-09,nmcdonald@example.com,(282)-653-5187,92512 Williams Throughway Suite 721,Hamptonmouth,MS,88926,United States,557
4920878,504-31-1198,Kathleen,Long,1991-05-30,micheal08@example.net,(569)-532-6940,33616 Moyer Plaza,West Bonnieburgh,VI,54421,United States,670
6331832,195-04-5954,Tonya,Sanders,1962-06-28,christopherarmstrong@example.org,(924)-742-2169,44914 Morris Common Suite 064,East Morganfurt,HI,57048,United States,656
6570234,395-51-0016,John,Hayes,1937-01-31,angela00@example.com,(445)-610-4579,05268 Vazquez Meadow,Lake Hollyville,OH,13375,United States,733
2068417,782-24-1439,Cheryl,Smith,1943-06-07,markcarter@example.net,(743)-686-5187,580 Barker Flats Suite 915,New Ronald,NC,61287,United States,813
3459747,519-59-2787,Megan,Jones,1984-01-29,xvasquez@example.org,(487)-249-4329,7812 John Curve Suite 825,Vanessafurt,NY,75063,United States,842
6928881,804-31-4881,Amanda,Fowler,1944-11-13,ctaylor@example.org,(768)-333-8091,644 Julia Shores Suite 386,Port Daniel,MN,14555,United States,428
1210086,076-34-9709,Joel,Williams,1956-12-01,travis85@example.org,(720)-913-3674,15360 Yvonne Cape Suite 336,East Kayla,MA,02347,United States,755
3045012,291-55-6478,Sue,Flores,1936-12-10,ramireznicholas@example.net,(269)-725-2210,21701 Jennifer Ramp,South Amber,AZ,89580,United States,613
7232924,052-70-9034,Marcus,Obrien,2001-11-02,fbailey@example.org,(443)-156-2291,1139 Kenneth Trail,Lake Danielleport,WY,98599,United States,340
8379779,897-77-3822,Denise,Allison,1949-03-01,bjames@example.org,(543)-308-1306,627 Thomas Square,Collinsview,NY,89245,United States,397
4363195,442-31-2551,Michelle,Graves,1971-07-24,michael28@example.com,(668)-346-1456,85974 Vance Ferry,Donnaside,MI,37608,United States,337
1509834,883-04-6423,William,Morales,1985-11-19,warrenvincent@example.com,(437)-199-9561,493 Meyer Viaduct,Ernestview,NM,69244,United States,799
4860429,628-12-8322,William,Harris,1956-01-26,mreeves@example.org,(503)-399-9515,74632 Sellers Summit Suite 973,New Meganchester,OH,90287,United States,482
3762020,368-11-1096,Emily,Robertson,1946-09-18,yhughes@example.org,(542)-189-6891,444 Ronald Street Suite 565,Riostown,MA,90192,United States,635
9371464,565-48-7675,Larry,Serrano,1999-06-20,michael72@example.com,(123)-974-8933,4548 Harris Mission,Phamside,VA,75836,United States,756
1883782,198-57-2188,Lauren,Hernandez,2001-05-20,umoon@example.com,(866)-127-1719,4067 Carter Place,Estradafort,LA,00768,United States,578
8966626,470-01-2198,Amanda,Hernandez,1991-04-22,kimberly91@example.org,(894)-775-9396,5695 Hawkins Square Apt. 938,Port Catherineburgh,KY,24140,United States,757
1524715,020-99-3269,Margaret,Lee,1979-04-12,heidi32@example.net,(650)-698-7966,0351 Randall Forge,West Robert,FM,01030,United States,591
5542137,547-76-1781,Jennifer,Adams,2000-12-29,joshuathomas@example.net,(648)-229-3208,7750 Williams Ranch Apt. 794,Johnhaven,MP,61171,United States,361
4914770,133-91-7164,Derek,Mejia,1965-09-15,elizabethmooney@example.org,(555)-876-5032,98803 Spears Burg Suite 182,Christineview,PA,33183,United States,792
1723495,043-87-5993,Kara,Martin,1987-05-19,hardinandrew@example.com,(651)-775-3521,87446 Stephen Place,South Sarahhaven,TN,93599,United States,324
5471736,447-73-6530,Laura,Zamora,1974-08-06,brenda91@example.com,(922)-320-4828,111 Meyer Haven,Shannonchester,ID,91146,United States,781
1853867,111-32-1034,Sherry,Mcpherson,2006-09-24,michael53@example.org,(507)-811-2888,44833 Williams Harbors,New Erin,WI,55054,United States,739
4748739,649-69-4779,Thomas,Barton,1972-01-10,ericpowers@example.com,(627)-312-4021,1085 Alexis Branch,East Ashley,IN,98426,United States,563
8072273,763-99-8304,Gabriel,Gilbert,1965-01-08,wdawson@example.net,(806)-272-1032,987 Mccarty Underpass,South Elizabeth,SC,83981,United States,397
8052695,496-36-3337,Michael,Snyder,1942-08-16,vvalenzuela@example.org,(934)-196-9674,1985 James Pike Apt. 775,Ericberg,VA,71253,United States,457
1000732,195-72-1237,Amy,Hawkins,1980-11-26,melissawoods@example.org,(412)-990-9335,95510 Kristin Street,Jeffreybury,MD,98064,United States,758
9831758,527-01-4370,Dustin,Bridges,1986-06-30,williamsivan@example.org,(563)-344-1574,52138 David Pass Apt. 840,East Amberhaven,NV,53049,United States,619
2255910,121-53-7912,Richard,Kim,1972-03-13,mooreraymond@example.net,(962)-408-7066,5814 Gonzalez Islands,Jeffreybury,OH,98170,United States,806
3427599,102-68-1984,Sheri,Wood,1991-07-12,rodgersbrittany@example.org,(448)-451-5762,2495 Gonzales Centers Suite 952,East Rebeccaville,DC,40325,United States,488
8477288,162-86-0258,Catherine,Berger,1967-08-28,connorhammond@example.org,(871)-645-2833,0023 Eric Village,East Philipburgh,RI,68722,United States,422
2581565,196-88-0563,Thomas,Anderson,1972-03-11,denise67@example.org,(905)-520-6867,6523 Hurley Trail Apt. 394,North Sara,AZ,93422,United States,361
7431464,388-61-4467,Brittany,Gray,2006-08-09,michael28@example.com,(369)-683-2224,2960 Christopher Underpass Apt. 754,North Daniel,MO,25284,United States,484
9819826,896-30-9057,Lisa,Fisher,1959-02-23,cordovabrenda@example.org,(119)-816-8320,556 Morris Fall,Ronaldmouth,MP,49050,United States,636
5087342,625-79-6336,Michael,Harper,1944-11-20,jared18@example.org,(649)-707-4433,3074 Larry Center,Lake Michelleport,TX,08468,United States,767
8783256,325-51-3296,Rebecca,Guerrero,1972-11-01,gcook@example.org,(598)-857-5849,9738 Jones River Apt. 056,West Ryan,OK,54845,United States,330
7018787,731-17-6223,John,Williams,1947-11-09,landrypatricia@example.com,(193)-721-8513,579 Trevino Green Apt. 960,Lake Lindsaymouth,MH,96231,United States,785
7869331,018-26-4386,Jeffery,Hooper,1994-03-03,zfreeman@example.net,(317)-736-8779,7179 Harris Crossing,Wilsonmouth,CO,98117,United States,672
5277878,025-39-3857,Alexis,Lewis,1993-08-19,ochurch@example.net,(516)-591-2699,373 Olson Locks Apt. 087,South William,WY,34154,United States,463
